 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Circ.,Skew,AR,Round,Solidity
211,g77_skel.tif,260.456,255,0,255,255,255,1275.154,194.092,1275.154,194.092,66.719,0.735,NaN,1.093,0.915,0.938
212,g77_skel.tif,349.276,255,0,255,255,255,467.625,194.761,467.625,194.761,72.298,0.840,NaN,1.199,0.834,0.944
213,g77_skel.tif,491.206,255,0,255,255,255,637.244,201.266,637.244,201.266,94.553,0.690,NaN,1.707,0.586,0.907
214,g77_skel.tif,2087.252,255,0,255,255,255,1638.156,231.171,1638.156,231.171,227.858,0.505,NaN,2.922,0.342,0.860
215,g77_skel.tif,243.953,255,0,255,255,255,1857.119,195.989,1857.119,195.989,61.397,0.813,NaN,1.584,0.631,0.955
216,g77_skel.tif,532.615,255,0,255,255,255,222.038,197.993,222.038,197.993,97.950,0.698,NaN,1.269,0.788,0.921
217,g77_skel.tif,1533.932,255,0,255,255,255,749.019,220.067,749.019,220.067,174.616,0.632,NaN,2.517,0.397,0.966
218,g77_skel.tif,542.218,255,0,255,255,255,1590.462,198.561,1590.462,198.561,94.452,0.764,NaN,1.326,0.754,0.930
219,g77_skel.tif,805.375,255,0,255,255,255,1673.784,209.752,1673.784,209.752,120.525,0.697,NaN,1.770,0.565,0.933
220,g77_skel.tif,338.773,255,0,255,255,255,386.320,200.060,386.320,200.060,72.266,0.815,NaN,1.137,0.879,0.941
221,g77_skel.tif,1923.417,255,0,255,255,255,1084.822,226.720,1084.822,226.720,200.139,0.603,NaN,1.706,0.586,0.869
222,g77_skel.tif,238.852,255,0,255,255,255,242.706,203.433,242.706,203.433,69.222,0.626,NaN,1.441,0.694,0.839
223,g77_skel.tif,460.600,255,0,255,255,255,574.627,203.169,574.627,203.169,86.673,0.770,NaN,1.495,0.669,0.935
224,g77_skel.tif,603.131,255,0,255,255,255,928.647,211.401,928.647,211.401,103.826,0.703,NaN,1.902,0.526,0.949
225,g77_skel.tif,241.852,255,0,255,255,255,503.280,200.396,503.280,200.396,63.533,0.753,NaN,1.737,0.576,0.936
226,g77_skel.tif,232.550,255,0,255,255,255,1876.472,198.449,1876.472,198.449,58.564,0.852,NaN,1.185,0.844,0.938
227,g77_skel.tif,1481.421,255,0,255,255,255,1559.858,222.378,1559.858,222.378,165.145,0.683,NaN,2.245,0.445,0.954
228,g77_skel.tif,388.584,255,0,255,255,255,619.954,204.757,619.954,204.757,84.482,0.684,NaN,1.911,0.523,0.923
229,g77_skel.tif,267.358,255,0,255,255,255,1000.402,201.468,1000.402,201.468,67.705,0.733,NaN,1.281,0.781,0.914
230,g77_skel.tif,470.502,255,0,255,255,255,1126.522,207.197,1126.522,207.197,90.271,0.726,NaN,1.861,0.537,0.941
231,g77_skel.tif,1760.182,255,0,255,255,255,1323.565,225.410,1323.565,225.410,187.621,0.628,NaN,2.252,0.444,0.936
232,g77_skel.tif,236.751,255,0,255,255,255,1654.792,199.431,1654.792,199.431,60.490,0.813,NaN,1.251,0.800,0.941
233,g77_skel.tif,370.880,255,0,255,255,255,1745.262,201.608,1745.262,201.608,74.544,0.839,NaN,1.141,0.877,0.955
234,g77_skel.tif,228.349,255,0,255,255,255,1167.151,202.652,1167.151,202.652,59.417,0.813,NaN,1.356,0.737,0.923
235,g77_skel.tif,773.268,255,0,255,255,255,197.375,209.858,197.375,209.858,112.967,0.761,NaN,1.166,0.857,0.923
236,g77_skel.tif,400.287,255,0,255,255,255,488.301,205.978,488.301,205.978,84.881,0.698,NaN,1.497,0.668,0.880
237,g77_skel.tif,708.754,255,0,255,255,255,691.616,207.108,691.616,207.108,110.853,0.725,NaN,1.679,0.596,0.932
238,g77_skel.tif,505.009,255,0,255,255,255,170.839,206.579,170.839,206.579,89.937,0.785,NaN,1.159,0.863,0.950
239,g77_skel.tif,288.963,255,0,255,255,255,1236.781,205.529,1236.781,205.529,69.630,0.749,NaN,1.365,0.733,0.942
240,g77_skel.tif,381.083,255,0,255,255,255,552.219,207.131,552.219,207.131,78.472,0.778,NaN,1.200,0.834,0.928
241,g77_skel.tif,80.117,255,0,255,255,255,1067.595,200.768,1067.595,200.768,36.575,0.753,NaN,1.499,0.667,0.880
242,g77_skel.tif,192.642,255,0,255,255,255,1054.338,205.028,1054.338,205.028,56.561,0.757,NaN,1.318,0.759,0.914
243,g77_skel.tif,384.983,255,0,255,255,255,1769.537,205.846,1769.537,205.846,78.152,0.792,NaN,1.418,0.705,0.942
244,g77_skel.tif,304.566,255,0,255,255,255,450.922,207.049,450.922,207.049,68.612,0.813,NaN,1.170,0.855,0.945
245,g77_skel.tif,299.765,255,0,255,255,255,1254.703,205.404,1254.703,205.404,68.136,0.811,NaN,1.107,0.903,0.975
246,g77_skel.tif,638.238,255,0,255,255,255,1718.914,213.831,1718.914,213.831,111.440,0.646,NaN,1.636,0.611,0.920
247,g77_skel.tif,384.983,255,0,255,255,255,430.068,209.629,430.068,209.629,77.345,0.809,NaN,1.257,0.795,0.942
248,g77_skel.tif,141.631,255,0,255,255,255,1844.936,205.668,1844.936,205.668,47.554,0.787,NaN,1.415,0.707,0.912
249,g77_skel.tif,392.785,255,0,255,255,255,148.190,209.406,148.190,209.406,81.039,0.752,NaN,1.209,0.827,0.917
250,g77_skel.tif,228.349,255,0,255,255,255,654.065,208.955,654.065,208.955,64.152,0.697,NaN,1.355,0.738,0.901
251,g77_skel.tif,337.573,255,0,255,255,255,364.123,209.619,364.123,209.619,72.055,0.817,NaN,1.328,0.753,0.955
252,g77_skel.tif,499.008,255,0,255,255,255,125.128,210.662,125.128,210.662,89.295,0.786,NaN,1.185,0.844,0.947
253,g77_skel.tif,484.905,255,0,255,255,255,340.296,211.686,340.296,211.686,85.445,0.835,NaN,1.064,0.939,0.947
254,g77_skel.tif,662.844,255,0,255,255,255,1801.190,211.574,1801.190,211.574,107.456,0.721,NaN,1.877,0.533,0.934
255,g77_skel.tif,733.959,255,0,255,255,255,1032.111,219.076,1032.111,219.076,112.724,0.726,NaN,1.604,0.623,0.923
256,g77_skel.tif,1007.018,255,0,255,255,255,607.456,227.816,607.456,227.816,151.921,0.548,NaN,2.208,0.453,0.939
257,g77_skel.tif,551.520,255,0,255,255,255,316.102,215.346,316.102,215.346,90.093,0.854,NaN,1.076,0.929,0.953
258,g77_skel.tif,279.060,255,0,255,255,255,588.359,216.902,588.359,216.902,71.766,0.681,NaN,2.256,0.443,0.946
259,g77_skel.tif,752.263,255,0,255,255,255,1898.576,219.925,1898.576,219.925,117.206,0.688,NaN,1.901,0.526,0.898
260,g77_skel.tif,671.245,255,0,255,255,255,529.191,216.434,529.191,216.434,105.774,0.754,NaN,1.299,0.770,0.927
261,g77_skel.tif,1274.076,255,0,255,255,255,671.861,240.374,671.861,240.374,171.696,0.543,NaN,2.364,0.423,0.916
262,g77_skel.tif,98.721,255,0,255,255,255,1101.917,207.159,1101.917,207.159,39.009,0.815,NaN,1.576,0.635,0.939
263,g77_skel.tif,475.003,255,0,255,255,255,1274.271,214.990,1274.271,214.990,85.876,0.809,NaN,1.344,0.744,0.965
264,g77_skel.tif,450.698,255,0,255,255,255,99.606,214.521,99.606,214.521,85.046,0.783,NaN,1.197,0.835,0.945
265,g77_skel.tif,322.870,255,0,255,255,255,1117.292,220.377,1117.292,220.377,78.362,0.661,NaN,1.423,0.703,0.930
266,g77_skel.tif,403.888,255,0,255,255,255,1860.956,216.300,1860.956,216.300,81.837,0.758,NaN,1.240,0.807,0.899
267,g77_skel.tif,927.801,255,0,255,255,255,404.851,223.510,404.851,223.510,127.044,0.722,NaN,1.269,0.788,0.905
268,g77_skel.tif,377.182,255,0,255,255,255,470.934,217.538,470.934,217.538,76.171,0.817,NaN,1.366,0.732,0.945
269,g77_skel.tif,725.857,255,0,255,255,255,1377.098,220.480,1377.098,220.480,109.923,0.755,NaN,1.125,0.889,0.925
270,g77_skel.tif,765.166,255,0,255,255,255,1205.425,223.350,1205.425,223.350,119.939,0.668,NaN,1.485,0.673,0.899
271,g77_skel.tif,827.579,255,0,255,255,255,1610.736,228.626,1610.736,228.626,125.715,0.658,NaN,1.865,0.536,0.926
272,g77_skel.tif,620.534,255,0,255,255,255,1157.405,219.864,1157.405,219.864,104.358,0.716,NaN,1.933,0.517,0.934
273,g77_skel.tif,265.257,255,0,255,255,255,1181.183,216.619,1181.183,216.619,63.400,0.829,NaN,1.300,0.769,0.962
274,g77_skel.tif,561.422,255,0,255,255,255,953.125,220.103,953.125,220.103,98.193,0.732,NaN,1.189,0.841,0.944
275,g77_skel.tif,241.552,255,0,255,255,255,1533.094,216.067,1533.094,216.067,76.038,0.525,NaN,2.421,0.413,0.787
276,g77_skel.tif,541.617,255,0,255,255,255,257.778,219.905,257.778,219.905,88.731,0.864,NaN,1.246,0.803,0.972
277,g77_skel.tif,522.713,255,0,255,255,255,1458.047,218.053,1458.047,218.053,95.415,0.722,NaN,1.638,0.610,0.933
278,g77_skel.tif,722.257,255,0,255,255,255,1587.796,224.775,1587.796,224.775,112.114,0.722,NaN,1.413,0.708,0.949
279,g77_skel.tif,212.146,255,0,255,255,255,1839.695,217.075,1839.695,217.075,62.305,0.687,NaN,1.831,0.546,0.867
280,g77_skel.tif,279.961,255,0,255,255,255,1878.163,221.791,1878.163,221.791,67.031,0.783,NaN,1.765,0.567,0.942
281,g77_skel.tif,747.162,255,0,255,255,255,287.185,223.224,287.185,223.224,106.526,0.827,NaN,1.093,0.915,0.953
282,g77_skel.tif,174.638,255,0,255,255,255,995.452,217.291,995.452,217.291,55.598,0.710,NaN,1.496,0.668,0.913
283,g77_skel.tif,584.527,255,0,255,255,255,226.836,222.161,226.836,222.161,92.096,0.866,NaN,1.208,0.828,0.959
284,g77_skel.tif,570.124,255,0,255,255,255,893.386,225.140,893.386,225.140,97.950,0.747,NaN,1.302,0.768,0.935
285,g77_skel.tif,520.613,255,0,255,255,255,1293.664,223.681,1293.664,223.681,95.758,0.713,NaN,1.453,0.688,0.913
286,g77_skel.tif,459.700,255,0,255,255,255,1735.375,226.904,1735.375,226.904,91.908,0.684,NaN,2.154,0.464,0.948
287,g77_skel.tif,632.237,255,0,255,255,255,1054.347,227.456,1054.347,227.456,105.220,0.718,NaN,1.327,0.754,0.935
288,g77_skel.tif,178.239,255,0,255,255,255,510.219,218.856,510.219,218.856,53.728,0.776,NaN,1.654,0.604,0.935
289,g77_skel.tif,523.914,255,0,255,255,255,1007.260,227.436,1007.260,227.436,93.590,0.752,NaN,1.722,0.581,0.910
290,g77_skel.tif,702.452,255,0,255,255,255,76.651,227.699,76.651,227.699,101.557,0.856,NaN,1.223,0.818,0.968
291,g77_skel.tif,566.523,255,0,255,255,255,380.981,231.115,380.981,231.115,98.990,0.727,NaN,1.725,0.580,0.953
292,g77_skel.tif,110.724,255,0,255,255,255,1101.739,216.576,1101.739,216.576,40.880,0.833,NaN,1.342,0.745,0.966
293,g77_skel.tif,1760.182,255,0,255,255,255,1752.135,248.434,1752.135,248.434,193.520,0.591,NaN,2.554,0.392,0.894
294,g77_skel.tif,486.705,255,0,255,255,255,1823.343,230.232,1823.343,230.232,93.535,0.699,NaN,1.594,0.627,0.914
295,g77_skel.tif,874.089,255,0,255,255,255,1514.131,235.457,1514.131,235.457,124.078,0.713,NaN,1.687,0.593,0.930
296,g77_skel.tif,638.238,255,0,255,255,255,867.249,228.054,867.249,228.054,103.317,0.751,NaN,1.231,0.813,0.918
297,g77_skel.tif,432.094,255,0,255,255,255,1781.322,226.523,1781.322,226.523,81.571,0.816,NaN,1.097,0.912,0.942
298,g77_skel.tif,1635.655,255,0,255,255,255,701.309,249.563,701.309,249.563,191.948,0.558,NaN,2.731,0.366,0.906
299,g77_skel.tif,384.683,255,0,255,255,255,1254.524,226.446,1254.524,226.446,78.848,0.778,NaN,1.397,0.716,0.936
300,g77_skel.tif,1923.717,255,0,255,255,255,568.490,252.960,568.490,252.960,201.478,0.596,NaN,2.319,0.431,0.877
301,g77_skel.tif,473.203,255,0,255,255,255,1233.984,229.562,1233.984,229.562,89.827,0.737,NaN,1.248,0.802,0.924
302,g77_skel.tif,150.633,255,0,255,255,255,441.801,222.458,441.801,222.458,50.199,0.751,NaN,1.362,0.734,0.908
303,g77_skel.tif,334.272,255,0,255,255,255,628.591,229.057,628.591,229.057,76.735,0.713,NaN,1.648,0.607,0.924
304,g77_skel.tif,162.935,255,0,255,255,255,488.238,224.234,488.238,224.234,52.876,0.732,NaN,1.101,0.908,0.885
305,g77_skel.tif,741.161,255,0,255,255,255,359.264,236.453,359.264,236.453,112.082,0.741,NaN,1.593,0.628,0.935
306,g77_skel.tif,524.514,255,0,255,255,255,169.528,228.890,169.528,228.890,87.448,0.862,NaN,1.440,0.694,0.965
307,g77_skel.tif,752.263,255,0,255,255,255,457.145,237.491,457.145,237.491,114.085,0.726,NaN,1.232,0.811,0.917
308,g77_skel.tif,1021.421,255,0,255,255,255,541.577,247.663,541.577,247.663,157.444,0.518,NaN,2.702,0.370,0.810
309,g77_skel.tif,374.481,255,0,255,255,255,648.249,228.219,648.249,228.219,76.015,0.814,NaN,1.126,0.888,0.950
310,g77_skel.tif,374.481,255,0,255,255,255,51.110,229.706,51.110,229.706,77.886,0.776,NaN,1.384,0.723,0.962
311,g77_skel.tif,528.715,255,0,255,255,255,139.528,230.466,139.528,230.466,91.509,0.793,NaN,1.611,0.621,0.933
312,g77_skel.tif,1070.632,255,0,255,255,255,512.044,243.140,512.044,243.140,147.694,0.617,NaN,1.629,0.614,0.849
313,g77_skel.tif,318.969,255,0,255,255,255,910.693,233.841,910.693,233.841,76.093,0.692,NaN,1.960,0.510,0.932
314,g77_skel.tif,322.870,255,0,255,255,255,1138.026,233.309,1138.026,233.309,72.298,0.776,NaN,1.445,0.692,0.942
315,g77_skel.tif,562.622,255,0,255,255,255,105.358,235.396,105.358,235.396,115.900,0.526,NaN,1.396,0.716,0.874
316,g77_skel.tif,521.813,255,0,255,255,255,1494.013,239.505,1494.013,239.505,94.319,0.737,NaN,1.951,0.513,0.966
317,g77_skel.tif,289.863,255,0,255,255,255,1967.817,234.137,1967.817,234.137,68.690,0.772,NaN,1.453,0.688,0.920
318,g77_skel.tif,373.581,255,0,255,255,255,432.786,237.354,432.786,237.354,83.519,0.673,NaN,2.088,0.479,0.904
319,g77_skel.tif,188.741,255,0,255,255,255,832.071,231.346,832.071,231.346,56.185,0.751,NaN,1.537,0.651,0.912
320,g77_skel.tif,420.391,255,0,255,255,255,1534.530,238.162,1534.530,238.162,89.804,0.655,NaN,1.953,0.512,0.933
321,g77_skel.tif,625.936,255,0,255,255,255,335.015,239.738,335.015,239.738,99.820,0.789,NaN,1.301,0.769,0.950
322,g77_skel.tif,635.838,255,0,255,255,255,1801.490,241.646,1801.490,241.646,104.468,0.732,NaN,1.529,0.654,0.938
323,g77_skel.tif,1088.936,255,0,255,255,255,1454.658,248.722,1454.658,248.722,138.220,0.716,NaN,1.735,0.576,0.957
324,g77_skel.tif,203.744,255,0,255,255,255,1476.762,233.533,1476.762,233.533,56.085,0.814,NaN,1.178,0.849,0.962
325,g77_skel.tif,418.291,255,0,255,255,255,1659.776,240.404,1659.776,240.404,83.574,0.753,NaN,1.522,0.657,0.935
326,g77_skel.tif,346.575,255,0,255,255,255,1682.296,235.757,1682.296,235.757,71.711,0.847,NaN,1.313,0.761,0.959
327,g77_skel.tif,537.416,255,0,255,255,255,1842.253,238.644,1842.253,238.644,91.564,0.806,NaN,1.135,0.881,0.936
328,g77_skel.tif,856.686,255,0,255,255,255,201.175,242.648,201.175,242.648,118.123,0.772,NaN,1.359,0.736,0.939
329,g77_skel.tif,833.881,255,0,255,255,255,930.777,245.103,930.777,245.103,116.253,0.775,NaN,1.315,0.761,0.941
330,g77_skel.tif,209.445,255,0,255,255,255,1701.721,234.117,1701.721,234.117,54.425,0.889,NaN,1.037,0.964,0.964
331,g77_skel.tif,186.040,255,0,255,255,255,310.466,234.045,310.466,234.045,55.012,0.773,NaN,1.607,0.622,0.921
332,g77_skel.tif,556.921,255,0,255,255,255,981.112,238.257,981.112,238.257,95.172,0.773,NaN,1.234,0.810,0.933
333,g77_skel.tif,237.652,255,0,255,255,255,1947.597,235.456,1947.597,235.456,62.814,0.757,NaN,1.497,0.668,0.924
334,g77_skel.tif,102.622,255,0,255,255,255,848.147,234.175,848.147,234.175,41.466,0.750,NaN,1.011,0.989,0.919
335,g77_skel.tif,414.090,255,0,255,255,255,1866.341,239.287,1866.341,239.287,78.096,0.853,NaN,1.210,0.827,0.956
336,g77_skel.tif,650.841,255,0,255,255,255,246.470,245.180,246.470,245.180,107.832,0.703,NaN,1.322,0.757,0.899
337,g77_skel.tif,1674.663,255,0,255,255,255,1169.816,250.989,1169.816,250.989,169.129,0.736,NaN,1.154,0.867,0.932
338,g77_skel.tif,327.971,255,0,255,255,255,1119.492,237.660,1119.492,237.660,72.518,0.784,NaN,1.224,0.817,0.970
339,g77_skel.tif,331.872,255,0,255,255,255,1273.015,239.288,1273.015,239.288,72.298,0.798,NaN,1.184,0.844,0.920
340,g77_skel.tif,495.107,255,0,255,255,255,483.737,244.639,483.737,244.639,89.584,0.775,NaN,1.570,0.637,0.953
341,g77_skel.tif,338.773,255,0,255,255,255,589.627,243.383,589.627,243.383,74.677,0.763,NaN,1.678,0.596,0.934
342,g77_skel.tif,307.267,255,0,255,255,255,1891.567,240.656,1891.567,240.656,68.314,0.827,NaN,1.493,0.670,0.955
343,g77_skel.tif,384.383,255,0,255,255,255,267.774,243.916,267.774,243.916,81.406,0.729,NaN,1.459,0.686,0.927
344,g77_skel.tif,858.486,255,0,255,255,255,2032.767,250.904,2032.767,250.904,139.759,0.552,NaN,1.493,0.670,0.876
345,g77_skel.tif,600.730,255,0,255,255,255,1719.620,248.943,1719.620,248.943,98.724,0.775,NaN,1.441,0.694,0.931
346,g77_skel.tif,574.625,255,0,255,255,255,956.440,246.424,956.440,246.424,95.149,0.798,NaN,1.289,0.776,0.963
347,g77_skel.tif,945.805,255,0,255,255,255,1388.341,251.979,1388.341,251.979,134.603,0.656,NaN,1.862,0.537,0.893
348,g77_skel.tif,87.919,255,0,255,255,255,120.752,241.545,120.752,241.545,39.807,0.697,NaN,1.985,0.504,0.888
349,g77_skel.tif,160.835,255,0,255,255,255,181.246,243.152,181.246,243.152,52.101,0.745,NaN,1.303,0.768,0.915
350,g77_skel.tif,339.374,255,0,255,255,255,1301.001,245.087,1301.001,245.087,73.361,0.792,NaN,1.252,0.798,0.920
351,g77_skel.tif,449.197,255,0,255,255,255,1021.756,245.975,1021.756,245.975,85.445,0.773,NaN,1.555,0.643,0.953
352,g77_skel.tif,820.678,255,0,255,255,255,226.859,258.397,226.859,258.397,127.896,0.630,NaN,1.893,0.528,0.902
353,g77_skel.tif,458.799,255,0,255,255,255,1204.450,246.260,1204.450,246.260,86.971,0.762,NaN,1.221,0.819,0.942
354,g77_skel.tif,557.521,255,0,255,255,255,646.140,250.519,646.140,250.519,95.493,0.768,NaN,1.177,0.850,0.938
355,g77_skel.tif,347.175,255,0,255,255,255,1365.270,251.593,1365.270,251.593,79.004,0.699,NaN,1.512,0.661,0.918
356,g77_skel.tif,573.424,255,0,255,255,255,1777.121,252.132,1777.121,252.132,100.141,0.719,NaN,1.590,0.629,0.938
357,g77_skel.tif,420.991,255,0,255,255,255,298.567,252.245,298.567,252.245,90.601,0.644,NaN,2.188,0.457,0.916
358,g77_skel.tif,1052.328,255,0,255,255,255,839.955,255.575,839.955,255.575,134.291,0.733,NaN,1.203,0.832,0.948
359,g77_skel.tif,1575.041,255,0,255,255,255,876.788,265.350,876.788,265.350,164.394,0.732,NaN,1.536,0.651,0.919
360,g77_skel.tif,514.912,255,0,255,255,255,61.481,257.505,61.481,257.505,103.849,0.600,NaN,1.912,0.523,0.823
361,g77_skel.tif,866.888,255,0,255,255,255,413.483,253.936,413.483,253.936,119.884,0.758,NaN,1.186,0.843,0.931
362,g77_skel.tif,1253.372,255,0,255,255,255,781.449,266.017,781.449,266.017,161.492,0.604,NaN,2.460,0.406,0.938
363,g77_skel.tif,223.548,255,0,255,255,255,162.554,246.927,162.554,246.927,63.212,0.703,NaN,1.224,0.817,0.876
364,g77_skel.tif,782.270,255,0,255,255,255,1576.235,254.274,1576.235,254.274,114.937,0.744,NaN,1.569,0.637,0.914
365,g77_skel.tif,277.560,255,0,255,255,255,1957.519,248.933,1957.519,248.933,65.028,0.825,NaN,1.380,0.725,0.934
366,g77_skel.tif,389.184,255,0,255,255,255,46.218,250.436,46.218,250.436,80.233,0.760,NaN,1.444,0.693,0.951
367,g77_skel.tif,612.433,255,0,255,255,255,317.304,259.162,317.304,259.162,107.113,0.671,NaN,1.910,0.524,0.912
368,g77_skel.tif,2458.433,255,0,255,255,255,1052.161,282.064,1052.161,282.064,247.679,0.504,NaN,2.783,0.359,0.862
369,g77_skel.tif,2091.153,255,0,255,255,255,1234.476,270.693,1234.476,270.693,206.502,0.616,NaN,1.663,0.601,0.932
370,g77_skel.tif,259.256,255,0,255,255,255,131.678,249.091,131.678,249.091,67.485,0.715,NaN,1.496,0.668,0.907
371,g77_skel.tif,633.137,255,0,255,255,255,282.330,262.080,282.330,262.080,109.803,0.660,NaN,1.682,0.595,0.890
372,g77_skel.tif,114.925,255,0,255,255,255,1257.754,246.606,1257.754,246.606,42.507,0.799,NaN,1.270,0.787,0.920
373,g77_skel.tif,587.527,255,0,255,255,255,1477.485,259.507,1477.485,259.507,104.578,0.675,NaN,1.576,0.635,0.893
374,g77_skel.tif,431.494,255,0,255,255,255,2057.457,252.498,2057.457,252.498,91.376,0.649,NaN,1.231,0.812,0.888
375,g77_skel.tif,535.916,255,0,255,255,255,1695.506,255.525,1695.506,255.525,91.298,0.808,NaN,1.212,0.825,0.949
376,g77_skel.tif,602.531,255,0,255,255,255,1919.294,254.145,1919.294,254.145,99.476,0.765,NaN,1.552,0.644,0.955
377,g77_skel.tif,602.531,255,0,255,255,255,903.278,258.061,903.278,258.061,101.424,0.736,NaN,1.365,0.733,0.938
378,g77_skel.tif,476.803,255,0,255,255,255,81.745,257.863,81.745,257.863,88.543,0.764,NaN,1.457,0.686,0.925
379,g77_skel.tif,526.314,255,0,255,255,255,145.988,259.690,145.988,259.690,91.876,0.784,NaN,1.283,0.780,0.917
380,g77_skel.tif,216.647,255,0,255,255,255,627.157,254.571,627.157,254.571,61.021,0.731,NaN,1.807,0.554,0.922
381,g77_skel.tif,71.115,255,0,255,255,255,1939.165,247.874,1939.165,247.874,31.927,0.877,NaN,1.406,0.711,0.940
382,g77_skel.tif,2650.775,255,0,255,255,255,1017.613,286.343,1017.613,286.343,247.313,0.545,NaN,2.124,0.471,0.892
383,g77_skel.tif,263.457,255,0,255,255,255,1287.207,257.635,1287.207,257.635,65.857,0.763,NaN,1.519,0.658,0.923
384,g77_skel.tif,336.373,255,0,255,255,255,1675.500,257.897,1675.500,257.897,74.145,0.769,NaN,1.711,0.584,0.952
385,g77_skel.tif,781.069,255,0,255,255,255,1817.218,264.939,1817.218,264.939,116.565,0.722,NaN,1.869,0.535,0.929
386,g77_skel.tif,222.348,255,0,255,255,255,1978.644,253.170,1978.644,253.170,69.199,0.584,NaN,1.200,0.833,0.900
387,g77_skel.tif,3313.918,255,0,255,255,255,1122.877,282.580,1122.877,282.580,247.115,0.682,NaN,1.371,0.729,0.938
388,g77_skel.tif,731.258,255,0,255,255,255,1889.301,263.792,1889.301,263.792,112.856,0.721,NaN,1.234,0.811,0.900
389,g77_skel.tif,674.546,255,0,255,255,255,389.472,262.881,389.472,262.881,112.160,0.674,NaN,1.767,0.566,0.912
390,g77_skel.tif,735.159,255,0,255,255,255,726.995,265.208,726.995,265.208,110.941,0.751,NaN,1.675,0.597,0.966
391,g77_skel.tif,1456.816,255,0,255,255,255,1608.023,269.656,1608.023,269.656,166.883,0.657,NaN,1.225,0.816,0.894
392,g77_skel.tif,126.928,255,0,255,255,255,98.464,253.748,98.464,253.748,44.111,0.820,NaN,1.212,0.825,0.947
393,g77_skel.tif,154.233,255,0,255,255,255,1094.779,257.211,1094.779,257.211,53.540,0.676,NaN,1.323,0.756,0.877
394,g77_skel.tif,687.149,255,0,255,255,255,1854.777,266.404,1854.777,266.404,111.706,0.692,NaN,1.663,0.601,0.892
395,g77_skel.tif,250.854,255,0,255,255,255,2074.277,261.618,2074.277,261.618,64.707,0.753,NaN,1.482,0.675,0.921
396,g77_skel.tif,475.603,255,0,255,255,255,113.375,262.933,113.375,262.933,87.338,0.784,NaN,1.229,0.814,0.916
397,g77_skel.tif,446.197,255,0,255,255,255,980.175,260.121,980.175,260.121,83.419,0.806,NaN,1.149,0.870,0.966
398,g77_skel.tif,492.107,255,0,255,255,255,1268.387,262.805,1268.387,262.805,94.851,0.687,NaN,1.282,0.780,0.859
399,g77_skel.tif,799.673,255,0,255,255,255,175.776,267.329,175.776,267.329,110.798,0.819,NaN,1.243,0.805,0.935
400,g77_skel.tif,2083.652,255,0,255,255,255,435.591,288.948,435.591,288.948,216.981,0.556,NaN,1.722,0.581,0.881
401,g77_skel.tif,1381.199,255,0,255,255,255,755.459,274.888,755.459,274.888,155.075,0.722,NaN,1.872,0.534,0.954
402,g77_skel.tif,250.854,255,0,255,255,255,612.840,262.414,612.840,262.414,72.962,0.592,NaN,1.432,0.698,0.772
403,g77_skel.tif,324.070,255,0,255,255,255,1307.284,263.684,1307.284,263.684,75.662,0.711,NaN,1.036,0.965,0.894
404,g77_skel.tif,97.221,255,0,255,255,255,1872.199,257.429,1872.199,257.429,39.596,0.779,NaN,1.635,0.612,0.952
405,g77_skel.tif,332.172,255,0,255,255,255,1999.943,258.293,1999.943,258.293,74.301,0.756,NaN,1.667,0.600,0.951
